# Time, Layer_QualityIndex,bl_height,Mean_Layer_Height,n_BL,cloud_stat,cloud_dat
14/02/2021 16:32:16,1,1780,1790,3,0,-999
14/02/2021 16:32:48,1,1800,1790,3,0,-999
14/02/2021 16:33:04,1,1800,1790,3,0,-999
14/02/2021 16:33:36,1,1810,1790,3,0,-999
14/02/2021 16:33:52,1,1820,1790,3,0,-999
14/02/2021 16:34:08,1,1820,1790,3,0,-999
14/02/2021 16:34:40,1,1810,1790,3,0,-999
14/02/2021 16:34:56,1,1820,1790,3,0,-999
14/02/2021 16:35:12,1,1820,1790,3,0,-999
14/02/2021 16:35:44,1,1820,1790,3,0,-999
14/02/2021 16:36:00,1,1820,1790,3,0,-999
14/02/2021 16:36:16,1,1820,1790,3,0,-999
14/02/2021 16:36:32,1,1810,1790,3,0,-999
14/02/2021 16:36:48,1,1970,1790,3,1,1840
14/02/2021 16:37:04,1,1960,1790,3,1,1840
14/02/2021 16:37:20,1,1960,1790,3,1,1660
14/02/2021 16:37:36,1,1950,1790,3,1,1660
14/02/2021 16:38:08,1,1950,1790,3,2,1390
14/02/2021 16:38:24,1,1950,1790,3,2,1390
14/02/2021 16:38:40,1,-999,1790,3,1,1390
14/02/2021 16:39:12,1,-999,1790,3,1,1380
14/02/2021 16:39:44,1,-999,1790,3,2,1380
14/02/2021 16:40:00,1,-999,1790,3,2,1380
14/02/2021 16:40:32,1,-999,1790,3,1,1830
14/02/2021 16:41:04,1,1890,1790,3,0,-999
14/02/2021 16:41:36,1,1710,1790,3,0,-999
14/02/2021 16:42:08,1,1620,1790,3,0,-999
14/02/2021 16:42:40,1,1620,1790,3,0,-999
14/02/2021 16:42:56,1,900,1790,3,0,-999
14/02/2021 16:43:12,1,910,1790,3,0,-999
14/02/2021 16:43:28,1,930,1790,3,0,-999
14/02/2021 16:43:44,1,940,1790,3,0,-999
14/02/2021 16:44:16,1,1630,1790,3,0,-999
14/02/2021 16:44:32,1,1630,1790,3,0,-999
14/02/2021 16:44:48,1,1630,1790,3,0,-999
14/02/2021 16:45:04,1,1630,1790,3,0,-999
14/02/2021 16:45:20,1,1630,1790,3,0,-999
14/02/2021 16:45:36,1,1640,1790,3,0,-999
14/02/2021 16:45:52,1,1640,1790,3,0,-999
14/02/2021 16:46:08,1,1640,1790,3,0,-999
14/02/2021 16:46:24,1,1650,1790,3,0,-999
14/02/2021 16:46:56,1,1650,1790,3,0,-999
14/02/2021 16:47:12,1,1650,1790,3,0,-999
14/02/2021 16:47:28,1,1650,1790,3,0,-999
14/02/2021 16:48:00,1,1650,1790,3,0,-999
14/02/2021 16:48:16,1,1650,1790,3,0,-999
14/02/2021 16:48:32,1,1650,1790,3,0,-999
14/02/2021 16:48:48,1,1650,1790,3,0,-999
14/02/2021 16:49:04,1,1650,1790,3,0,-999
14/02/2021 16:49:20,1,1650,1790,3,0,-999
14/02/2021 16:49:36,1,1650,1790,3,0,-999
14/02/2021 16:49:52,1,1650,1790,3,0,-999
14/02/2021 16:50:08,1,1650,1790,3,0,-999
14/02/2021 16:50:40,1,1650,1790,3,0,-999
14/02/2021 16:50:56,1,1650,1790,3,0,-999
14/02/2021 16:51:12,1,1720,1790,3,0,-999
14/02/2021 16:51:28,1,1720,1790,3,0,-999
14/02/2021 16:51:44,1,1720,1790,3,0,-999
14/02/2021 16:52:00,1,1720,1790,3,0,-999
14/02/2021 16:52:16,1,1720,1790,3,0,-999
14/02/2021 16:52:32,1,1720,1790,3,0,-999
14/02/2021 16:52:48,1,1710,1790,3,0,-999
14/02/2021 16:53:20,1,1710,1790,3,0,-999
14/02/2021 16:53:36,1,1710,1790,3,0,-999
14/02/2021 16:53:52,1,1720,1790,3,0,-999
14/02/2021 16:54:08,1,1720,1790,3,0,-999
14/02/2021 16:54:24,1,1730,1790,3,0,-999
14/02/2021 16:54:40,1,1730,1790,3,0,-999
14/02/2021 16:54:56,1,1740,1790,3,0,-999
14/02/2021 16:55:12,1,1750,1790,3,0,-999
14/02/2021 16:55:28,1,1750,1790,3,0,-999
14/02/2021 16:56:00,1,1760,1790,3,0,-999
14/02/2021 16:56:16,1,1770,1790,3,0,-999
14/02/2021 16:56:32,1,1770,1790,3,0,-999
14/02/2021 16:56:48,1,1780,1790,3,0,-999
14/02/2021 16:57:20,1,1790,1790,3,0,-999
14/02/2021 16:57:36,1,1800,1790,3,0,-999
14/02/2021 16:57:52,1,1820,1790,3,0,-999
14/02/2021 16:58:08,1,1840,1790,3,0,-999
14/02/2021 16:58:24,1,1840,1790,3,0,-999
14/02/2021 16:58:40,1,1840,1790,3,0,-999
14/02/2021 16:58:56,1,1840,1790,3,0,-999
14/02/2021 16:59:12,1,1850,1790,3,0,-999
14/02/2021 16:59:28,1,1850,1790,3,0,-999
14/02/2021 16:59:44,1,1860,1790,3,0,-999
14/02/2021 17:00:00,2,1860,1720,3,0,-999
14/02/2021 17:00:16,2,1870,1720,3,0,-999
14/02/2021 17:00:32,2,1870,1720,3,0,-999
14/02/2021 17:00:48,2,1870,1720,3,0,-999
14/02/2021 17:01:04,2,1880,1720,3,0,-999
14/02/2021 17:01:20,2,1880,1720,3,0,-999
14/02/2021 17:01:36,2,1880,1720,3,0,-999
14/02/2021 17:01:52,2,1890,1720,3,0,-999
14/02/2021 17:02:24,2,1900,1720,3,0,-999
14/02/2021 17:02:56,2,1910,1720,3,0,-999
14/02/2021 17:03:12,2,1910,1720,3,0,-999
14/02/2021 17:03:28,2,1920,1720,3,0,-999
14/02/2021 17:03:44,2,1990,1720,3,1,2010
14/02/2021 17:04:16,2,1990,1720,3,1,2010
14/02/2021 17:04:32,2,2000,1720,3,1,1980
14/02/2021 17:04:48,2,2000,1720,3,1,1980
14/02/2021 17:05:04,2,2000,1720,3,2,1440
14/02/2021 17:05:20,2,2030,1720,3,2,1440
14/02/2021 17:05:52,2,2030,1720,3,1,1380
14/02/2021 17:06:08,2,2030,1720,3,1,1390
14/02/2021 17:06:24,2,2030,1720,3,1,1390
14/02/2021 17:06:56,2,-999,1720,3,1,1410
14/02/2021 17:07:12,2,-999,1720,3,1,1410
14/02/2021 17:07:28,2,1550,1720,3,2,1450
14/02/2021 17:07:44,2,1550,1720,3,2,1450
14/02/2021 17:08:00,2,1550,1720,3,1,1960
14/02/2021 17:08:16,2,1550,1720,3,1,1960
14/02/2021 17:08:48,2,1830,1720,3,0,-999
14/02/2021 17:09:04,2,1840,1720,3,0,-999
14/02/2021 17:09:36,2,2030,1720,3,0,-999
14/02/2021 17:09:52,2,2060,1720,3,0,-999
14/02/2021 17:10:08,2,2060,1720,3,0,-999
14/02/2021 17:10:24,2,2030,1720,3,1,1920
14/02/2021 17:10:56,2,2050,1720,3,1,1960
14/02/2021 17:11:28,2,2050,1720,3,1,1960
14/02/2021 17:11:44,2,2050,1720,3,1,1950
14/02/2021 17:12:00,2,2050,1720,3,1,1950
14/02/2021 17:12:32,2,2060,1720,3,1,1950
14/02/2021 17:13:04,2,2080,1720,3,1,1970
14/02/2021 17:13:36,2,2060,1720,3,1,1970
14/02/2021 17:13:52,2,2050,1720,3,1,1970
14/02/2021 17:14:08,2,2060,1720,3,0,-999
14/02/2021 17:14:40,2,1850,1720,3,0,-999
14/02/2021 17:15:12,2,1800,1720,3,0,-999
14/02/2021 17:15:28,2,1790,1720,3,0,-999
